2022-10-13 18:11:52 status half-configured libisl19:amd64 0.20-2
2022-10-13 18:11:52 status installed libisl19:amd64 0.20-2
2022-10-13 18:11:52 configure gpgconf:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gpgconf:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gpgconf:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gpgconf:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure libgeoip1:amd64 1.6.12-1 <none>
2022-10-13 18:11:52 status unpacked libgeoip1:amd64 1.6.12-1
2022-10-13 18:11:52 status half-configured libgeoip1:amd64 1.6.12-1
2022-10-13 18:11:52 status installed libgeoip1:amd64 1.6.12-1
2022-10-13 18:11:52 configure netbase:all 5.6 <none>
2022-10-13 18:11:52 status unpacked netbase:all 5.6
2022-10-13 18:11:52 status half-configured netbase:all 5.6
2022-10-13 18:11:52 status installed netbase:all 5.6
2022-10-13 18:11:52 configure libbinutils:amd64 2.31.1-16 <none>
2022-10-13 18:11:52 status unpacked libbinutils:amd64 2.31.1-16
2022-10-13 18:11:52 status half-configured libbinutils:amd64 2.31.1-16
2022-10-13 18:11:52 status installed libbinutils:amd64 2.31.1-16
2022-10-13 18:11:52 configure cpp-8:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked cpp-8:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured cpp-8:amd64 8.3.0-6
2022-10-13 18:11:52 status installed cpp-8:amd64 8.3.0-6
2022-10-13 18:11:52 configure geoip-database:all 20181108-1 <none>
2022-10-13 18:11:52 status unpacked geoip-database:all 20181108-1
2022-10-13 18:11:52 status half-configured geoip-database:all 20181108-1
2022-10-13 18:11:52 status installed geoip-database:all 20181108-1
2022-10-13 18:11:52 configure libcc1-0:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked libcc1-0:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured libcc1-0:amd64 8.3.0-6
2022-10-13 18:11:52 status installed libcc1-0:amd64 8.3.0-6
2022-10-13 18:11:52 configure liblocale-gettext-perl:amd64 1.07-3+b4 <none>
2022-10-13 18:11:52 status unpacked liblocale-gettext-perl:amd64 1.07-3+b4
2022-10-13 18:11:52 status half-configured liblocale-gettext-perl:amd64 1.07-3+b4
2022-10-13 18:11:52 status installed liblocale-gettext-perl:amd64 1.07-3+b4
2022-10-13 18:11:52 configure gpg:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gpg:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gpg:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gpg:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure liblsan0:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked liblsan0:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured liblsan0:amd64 8.3.0-6
2022-10-13 18:11:52 status installed liblsan0:amd64 8.3.0-6
2022-10-13 18:11:52 configure libitm1:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked libitm1:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured libitm1:amd64 8.3.0-6
2022-10-13 18:11:52 status installed libitm1:amd64 8.3.0-6
2022-10-13 18:11:52 configure gnupg-utils:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gnupg-utils:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gnupg-utils:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure binutils-x86-64-linux-gnu:amd64 2.31.1-16 <none>
2022-10-13 18:11:52 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-10-13 18:11:52 status half-configured binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-10-13 18:11:52 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-10-13 18:11:52 configure libtsan0:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked libtsan0:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured libtsan0:amd64 8.3.0-6
2022-10-13 18:11:52 status installed libtsan0:amd64 8.3.0-6
2022-10-13 18:11:52 configure pinentry-curses:amd64 1.1.0-2 <none>
2022-10-13 18:11:52 status unpacked pinentry-curses:amd64 1.1.0-2
2022-10-13 18:11:52 status half-configured pinentry-curses:amd64 1.1.0-2
2022-10-13 18:11:52 status installed pinentry-curses:amd64 1.1.0-2
2022-10-13 18:11:52 configure gpg-agent:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gpg-agent:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gpg-agent:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gpg-agent:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure geoip-bin:amd64 1.6.12-1 <none>
2022-10-13 18:11:52 status unpacked geoip-bin:amd64 1.6.12-1
2022-10-13 18:11:52 status half-configured geoip-bin:amd64 1.6.12-1
2022-10-13 18:11:52 status installed geoip-bin:amd64 1.6.12-1
2022-10-13 18:11:52 configure gpgsm:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gpgsm:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gpgsm:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gpgsm:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u7 <none>
2022-10-13 18:11:52 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u7
2022-10-13 18:11:52 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u7
2022-10-13 18:11:52 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u7
2022-10-13 18:11:52 configure binutils:amd64 2.31.1-16 <none>
2022-10-13 18:11:52 status unpacked binutils:amd64 2.31.1-16
2022-10-13 18:11:52 status half-configured binutils:amd64 2.31.1-16
2022-10-13 18:11:52 status installed binutils:amd64 2.31.1-16
2022-10-13 18:11:52 configure dirmngr:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked dirmngr:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured dirmngr:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed dirmngr:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure perl:amd64 5.28.1-6+deb10u1 <none>
2022-10-13 18:11:52 status unpacked perl:amd64 5.28.1-6+deb10u1
2022-10-13 18:11:52 status half-configured perl:amd64 5.28.1-6+deb10u1
2022-10-13 18:11:52 status installed perl:amd64 5.28.1-6+deb10u1
2022-10-13 18:11:52 configure libdpkg-perl:all 1.19.8 <none>
2022-10-13 18:11:52 status unpacked libdpkg-perl:all 1.19.8
2022-10-13 18:11:52 status half-configured libdpkg-perl:all 1.19.8
2022-10-13 18:11:52 status installed libdpkg-perl:all 1.19.8
2022-10-13 18:11:52 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2022-10-13 18:11:52 status unpacked libgcc-8-dev:amd64 8.3.0-6
2022-10-13 18:11:52 status half-configured libgcc-8-dev:amd64 8.3.0-6
2022-10-13 18:11:52 status installed libgcc-8-dev:amd64 8.3.0-6
2022-10-13 18:11:52 configure gpg-wks-server:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:52 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status half-configured gpg-wks-server:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 status installed gpg-wks-server:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:52 configure cpp:amd64 4:8.3.0-1 <none>
2022-10-13 18:11:52 status unpacked cpp:amd64 4:8.3.0-1
2022-10-13 18:11:52 status half-configured cpp:amd64 4:8.3.0-1
2022-10-13 18:11:53 status installed cpp:amd64 4:8.3.0-1
2022-10-13 18:11:53 configure libstdc++-8-dev:amd64 8.3.0-6 <none>
2022-10-13 18:11:53 status unpacked libstdc++-8-dev:amd64 8.3.0-6
2022-10-13 18:11:53 status half-configured libstdc++-8-dev:amd64 8.3.0-6
2022-10-13 18:11:53 status installed libstdc++-8-dev:amd64 8.3.0-6
2022-10-13 18:11:53 configure libgeoip-dev:amd64 1.6.12-1 <none>
2022-10-13 18:11:53 status unpacked libgeoip-dev:amd64 1.6.12-1
2022-10-13 18:11:53 status half-configured libgeoip-dev:amd64 1.6.12-1
2022-10-13 18:11:53 status installed libgeoip-dev:amd64 1.6.12-1
2022-10-13 18:11:53 configure gcc-8:amd64 8.3.0-6 <none>
2022-10-13 18:11:53 status unpacked gcc-8:amd64 8.3.0-6
2022-10-13 18:11:53 status half-configured gcc-8:amd64 8.3.0-6
2022-10-13 18:11:53 status installed gcc-8:amd64 8.3.0-6
2022-10-13 18:11:53 configure gpg-wks-client:amd64 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:53 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:53 status half-configured gpg-wks-client:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:53 status installed gpg-wks-client:amd64 2.2.12-1+deb10u2
2022-10-13 18:11:53 configure libfile-fcntllock-perl:amd64 0.22-3+b5 <none>
2022-10-13 18:11:53 status unpacked libfile-fcntllock-perl:amd64 0.22-3+b5
2022-10-13 18:11:53 status half-configured libfile-fcntllock-perl:amd64 0.22-3+b5
2022-10-13 18:11:53 status installed libfile-fcntllock-perl:amd64 0.22-3+b5
2022-10-13 18:11:53 configure libalgorithm-diff-perl:all 1.19.03-2 <none>
2022-10-13 18:11:53 status unpacked libalgorithm-diff-perl:all 1.19.03-2
2022-10-13 18:11:53 status half-configured libalgorithm-diff-perl:all 1.19.03-2
2022-10-13 18:11:53 status installed libalgorithm-diff-perl:all 1.19.03-2
2022-10-13 18:11:53 configure gcc:amd64 4:8.3.0-1 <none>
2022-10-13 18:11:53 status unpacked gcc:amd64 4:8.3.0-1
2022-10-13 18:11:53 status half-configured gcc:amd64 4:8.3.0-1
2022-10-13 18:11:53 status installed gcc:amd64 4:8.3.0-1
2022-10-13 18:11:53 configure dpkg-dev:all 1.19.8 <none>
2022-10-13 18:11:53 status unpacked dpkg-dev:all 1.19.8
2022-10-13 18:11:53 status half-configured dpkg-dev:all 1.19.8
2022-10-13 18:11:53 status installed dpkg-dev:all 1.19.8
2022-10-13 18:11:53 configure g++-8:amd64 8.3.0-6 <none>
2022-10-13 18:11:53 status unpacked g++-8:amd64 8.3.0-6
2022-10-13 18:11:53 status half-configured g++-8:amd64 8.3.0-6
2022-10-13 18:11:53 status installed g++-8:amd64 8.3.0-6
2022-10-13 18:11:53 configure gnupg:all 2.2.12-1+deb10u2 <none>
2022-10-13 18:11:53 status unpacked gnupg:all 2.2.12-1+deb10u2
2022-10-13 18:11:53 status half-configured gnupg:all 2.2.12-1+deb10u2
2022-10-13 18:11:53 status installed gnupg:all 2.2.12-1+deb10u2
2022-10-13 18:11:53 configure libalgorithm-diff-xs-perl:amd64 0.04-5+b1 <none>
2022-10-13 18:11:53 status unpacked libalgorithm-diff-xs-perl:amd64 0.04-5+b1
2022-10-13 18:11:53 status half-configured libalgorithm-diff-xs-perl:amd64 0.04-5+b1
2022-10-13 18:11:53 status installed libalgorithm-diff-xs-perl:amd64 0.04-5+b1
2022-10-13 18:11:53 configure libalgorithm-merge-perl:all 0.08-3 <none>
2022-10-13 18:11:53 status unpacked libalgorithm-merge-perl:all 0.08-3
2022-10-13 18:11:53 status half-configured libalgorithm-merge-perl:all 0.08-3
2022-10-13 18:11:53 status installed libalgorithm-merge-perl:all 0.08-3
2022-10-13 18:11:53 configure g++:amd64 4:8.3.0-1 <none>
2022-10-13 18:11:53 status unpacked g++:amd64 4:8.3.0-1
2022-10-13 18:11:53 status half-configured g++:amd64 4:8.3.0-1
2022-10-13 18:11:53 status installed g++:amd64 4:8.3.0-1
2022-10-13 18:11:53 configure build-essential:amd64 12.6 <none>
2022-10-13 18:11:53 status unpacked build-essential:amd64 12.6
2022-10-13 18:11:53 status half-configured build-essential:amd64 12.6
2022-10-13 18:11:53 status installed build-essential:amd64 12.6
2022-10-13 18:11:53 trigproc libc-bin:amd64 2.28-10 <none>
2022-10-13 18:11:53 status half-configured libc-bin:amd64 2.28-10
2022-10-13 18:11:53 status installed libc-bin:amd64 2.28-10
